File accession	File format	Output type	Experiment accession	Assay	Biosample term id	Biosample term name	Biosample type	Biosample life stage	Biosample sex	Biosample Age	Biosample organism	Biosample treatments	Biosample subcellular fraction term name	Biosample phase	Biosample synchronization stage	Experiment target	Antibody accession	Library made from	Library depleted in	Library extraction method	Library lysis method	Library crosslinking method	Library strand specific	Experiment date released	Project	RBNS protein concentration	Library fragmentation method	Library size range	Biological replicate(s)	Technical replicate	Read length	Mapped read length	Run type	Paired end	Paired with	Derived from	Size	Lab	md5sum	dbxrefs	File download URL	Assembly	Platform	Controlled by	File Status	Audit WARNING	Audit INTERNAL_ACTION	Audit NOT_COMPLIANT	Audit ERROR
ENCFF179NOL	bed narrowPeak	peaks	ENCSR366EGE	DNase-seq	UBERON:0000948	heart	tissue	embryonic	unknown	101 day	Homo sapiens							DNA		see document			False	2013-07-31	Roadmap				1							ENCFF222DQW, ENCFF992CZQ	1047269	ENCODE Processing Pipeline	2aefcc9835ab8f02153ed59032b51662		https://www.encodeproject.org/files/ENCFF179NOL/@@download/ENCFF179NOL.bed.gz	GRCh38			archived	low read depth			
ENCFF868AXL	bed narrowPeak	peaks	ENCSR366EGE	DNase-seq	UBERON:0000948	heart	tissue	embryonic	unknown	101 day	Homo sapiens							DNA		see document			False	2013-07-31	Roadmap				1							ENCFF163ZHO, ENCFF434WEP	1044681	ENCODE Processing Pipeline	8c3ec482916b8e4fb084bedb568f66b0		https://www.encodeproject.org/files/ENCFF868AXL/@@download/ENCFF868AXL.bed.gz	hg19			archived	low read depth			
ENCFF082YXC	bed narrowPeak	peaks	ENCSR366EGE	DNase-seq	UBERON:0000948	heart	tissue	embryonic	unknown	101 day	Homo sapiens							DNA		see document			False	2013-07-31	Roadmap				1							ENCFF926JRS, ENCFF967OQF	1107413	ENCODE Processing Pipeline	650fbcd866451452c446ce9627328b64		https://www.encodeproject.org/files/ENCFF082YXC/@@download/ENCFF082YXC.bed.gz	GRCh38			released	low read depth			
ENCFF324JDA	bed narrowPeak	peaks	ENCSR366EGE	DNase-seq	UBERON:0000948	heart	tissue	embryonic	unknown	101 day	Homo sapiens							DNA		see document			False	2013-07-31	Roadmap				1							ENCFF390DNP, ENCFF900LLD	1104100	ENCODE Processing Pipeline	0c4f0b1c6e2df8d5d87f358c563c8fd5		https://www.encodeproject.org/files/ENCFF324JDA/@@download/ENCFF324JDA.bed.gz	hg19			released	low read depth			
ENCFF467MOY	bed narrowPeak	peaks	ENCSR815KXD	DNase-seq	CL:0000084	T-cell	primary cell	unknown	unknown	unknown	Homo sapiens							DNA		see document			False	2013-07-31	Roadmap				1							ENCFF359JUA, ENCFF967OQF	1663019	ENCODE Processing Pipeline	9371c7dcf26149868eb2462c877c180b		https://www.encodeproject.org/files/ENCFF467MOY/@@download/ENCFF467MOY.bed.gz	GRCh38			archived		sequencing runs labeled as technical replicates		
ENCFF128TWN	bed narrowPeak	peaks	ENCSR815KXD	DNase-seq	CL:0000084	T-cell	primary cell	unknown	unknown	unknown	Homo sapiens							DNA		see document			False	2013-07-31	Roadmap				1							ENCFF132WDW, ENCFF390DNP	1652132	ENCODE Processing Pipeline	42e8de943c5e6af0f6e42a98c1e491ce		https://www.encodeproject.org/files/ENCFF128TWN/@@download/ENCFF128TWN.bed.gz	hg19			archived		sequencing runs labeled as technical replicates		
ENCFF747BVJ	bed narrowPeak	peaks	ENCSR154ZNQ	DNase-seq	UBERON:0000948	heart	tissue	embryonic	female	105 day	Homo sapiens							DNA		see document			False	2013-07-31	Roadmap				1							ENCFF276GJJ, ENCFF992CZQ	1530610	ENCODE Processing Pipeline	942e6778f1b7d7b3095d115650920be1		https://www.encodeproject.org/files/ENCFF747BVJ/@@download/ENCFF747BVJ.bed.gz	GRCh38			archived				
ENCFF031EZZ	bed narrowPeak	peaks	ENCSR154ZNQ	DNase-seq	UBERON:0000948	heart	tissue	embryonic	female	105 day	Homo sapiens							DNA		see document			False	2013-07-31	Roadmap				1							ENCFF163ZHO, ENCFF942KJD	1526894	ENCODE Processing Pipeline	920f3b64a92f77ec0ea3ad258be305c3		https://www.encodeproject.org/files/ENCFF031EZZ/@@download/ENCFF031EZZ.bed.gz	hg19			archived				
ENCFF581CUG	bed narrowPeak	peaks	ENCSR154ZNQ	DNase-seq	UBERON:0000948	heart	tissue	embryonic	female	105 day	Homo sapiens							DNA		see document			False	2013-07-31	Roadmap				1							ENCFF486AQD, ENCFF967OQF	1601857	ENCODE Processing Pipeline	ca6c0238f169af0e316415f481be1800		https://www.encodeproject.org/files/ENCFF581CUG/@@download/ENCFF581CUG.bed.gz	GRCh38			released				
ENCFF825WDW	bed narrowPeak	peaks	ENCSR154ZNQ	DNase-seq	UBERON:0000948	heart	tissue	embryonic	female	105 day	Homo sapiens							DNA		see document			False	2013-07-31	Roadmap				1							ENCFF390DNP, ENCFF562IIU	1601273	ENCODE Processing Pipeline	819dd34c382f3c8b636a4d9cba1149c6		https://www.encodeproject.org/files/ENCFF825WDW/@@download/ENCFF825WDW.bed.gz	hg19			released				
ENCFF537FMS	bed narrowPeak	peaks	ENCSR914DOH	DNase-seq	UBERON:0000948	heart	tissue	embryonic	female	103 day	Homo sapiens							DNA		see document			False	2013-07-31	Roadmap				1							ENCFF163ZHO, ENCFF866YLU	615333	ENCODE Processing Pipeline	953ab8fb2f32e0a5e3d7972cd5f2c3db		https://www.encodeproject.org/files/ENCFF537FMS/@@download/ENCFF537FMS.bed.gz	hg19			archived	low read depth			
ENCFF197CRC	bed narrowPeak	peaks	ENCSR914DOH	DNase-seq	UBERON:0000948	heart	tissue	embryonic	female	103 day	Homo sapiens							DNA		see document			False	2013-07-31	Roadmap				1							ENCFF318WRL, ENCFF992CZQ	617979	ENCODE Processing Pipeline	8c4d1a22e0cc226777e9f85dfe3c49a7		https://www.encodeproject.org/files/ENCFF197CRC/@@download/ENCFF197CRC.bed.gz	GRCh38			archived	low read depth			
ENCFF096VYH	bed narrowPeak	peaks	ENCSR914DOH	DNase-seq	UBERON:0000948	heart	tissue	embryonic	female	103 day	Homo sapiens							DNA		see document			False	2013-07-31	Roadmap				1							ENCFF878MWN, ENCFF967OQF	647352	ENCODE Processing Pipeline	565cdd2c3dceb5a30e6436f3aaf4d3b0		https://www.encodeproject.org/files/ENCFF096VYH/@@download/ENCFF096VYH.bed.gz	GRCh38			released	low read depth			
ENCFF622ITZ	bed narrowPeak	peaks	ENCSR914DOH	DNase-seq	UBERON:0000948	heart	tissue	embryonic	female	103 day	Homo sapiens							DNA		see document			False	2013-07-31	Roadmap				1							ENCFF124QRT, ENCFF390DNP	644794	ENCODE Processing Pipeline	fdcc359c3645633ea8a095eddac64e32		https://www.encodeproject.org/files/ENCFF622ITZ/@@download/ENCFF622ITZ.bed.gz	hg19			released	low read depth			
ENCFF205BHS	bed narrowPeak	peaks	ENCSR820XRX	DNase-seq	UBERON:0000955	brain	tissue	embryonic	female	105 day	Homo sapiens							DNA		see document			False	2013-07-31	Roadmap				1							ENCFF163ZHO, ENCFF678LAX	1275603	ENCODE Processing Pipeline	843004fa9595257114665dae8c441986		https://www.encodeproject.org/files/ENCFF205BHS/@@download/ENCFF205BHS.bed.gz	hg19			archived	low read depth			
ENCFF820TAI	bed narrowPeak	peaks	ENCSR820XRX	DNase-seq	UBERON:0000955	brain	tissue	embryonic	female	105 day	Homo sapiens							DNA		see document			False	2013-07-31	Roadmap				1							ENCFF343KQV, ENCFF992CZQ	1278850	ENCODE Processing Pipeline	40838242e8db69673d34b8ab5bd125da		https://www.encodeproject.org/files/ENCFF820TAI/@@download/ENCFF820TAI.bed.gz	GRCh38			archived	low read depth			
ENCFF464BPU	bed narrowPeak	peaks	ENCSR820XRX	DNase-seq	UBERON:0000955	brain	tissue	embryonic	female	105 day	Homo sapiens							DNA		see document			False	2013-07-31	Roadmap				1							ENCFF424HKL, ENCFF967OQF	1350706	ENCODE Processing Pipeline	c60e19197a59df04fdd785c412732e23		https://www.encodeproject.org/files/ENCFF464BPU/@@download/ENCFF464BPU.bed.gz	GRCh38			released	low read depth			
ENCFF585TGK	bed narrowPeak	peaks	ENCSR820XRX	DNase-seq	UBERON:0000955	brain	tissue	embryonic	female	105 day	Homo sapiens							DNA		see document			False	2013-07-31	Roadmap				1							ENCFF390DNP, ENCFF848SVJ	1348025	ENCODE Processing Pipeline	63ff4922ae42016c1df26eb22aeae9f8		https://www.encodeproject.org/files/ENCFF585TGK/@@download/ENCFF585TGK.bed.gz	hg19			released	low read depth			
ENCFF049XKN	bed narrowPeak	peaks	ENCSR518JGY	DNase-seq	CL:2000045	foreskin melanocyte	primary cell	newborn	male	unknown	Homo sapiens							DNA		see document			False	2013-07-31	Roadmap				1							ENCFF772BAM, ENCFF992CZQ	1517664	ENCODE Processing Pipeline	ad392669dd94ed9689fa389e9dd7d9eb		https://www.encodeproject.org/files/ENCFF049XKN/@@download/ENCFF049XKN.bed.gz	GRCh38			archived	low spot score			
ENCFF477GLZ	bed narrowPeak	peaks	ENCSR518JGY	DNase-seq	CL:2000045	foreskin melanocyte	primary cell	newborn	male	unknown	Homo sapiens							DNA		see document			False	2013-07-31	Roadmap				1							ENCFF163ZHO, ENCFF893YNQ	1510317	ENCODE Processing Pipeline	3f648c3feb0478fabb0c70ad5405e314		https://www.encodeproject.org/files/ENCFF477GLZ/@@download/ENCFF477GLZ.bed.gz	hg19			archived	low spot score			
ENCFF356OSE	bed narrowPeak	peaks	ENCSR518JGY	DNase-seq	CL:2000045	foreskin melanocyte	primary cell	newborn	male	unknown	Homo sapiens							DNA		see document			False	2013-07-31	Roadmap				1							ENCFF167VUF, ENCFF967OQF	1558834	ENCODE Processing Pipeline	724838ff6894d448fb98c05c9b482b1e		https://www.encodeproject.org/files/ENCFF356OSE/@@download/ENCFF356OSE.bed.gz	GRCh38			released	low spot score			
ENCFF747IZU	bed narrowPeak	peaks	ENCSR518JGY	DNase-seq	CL:2000045	foreskin melanocyte	primary cell	newborn	male	unknown	Homo sapiens							DNA		see document			False	2013-07-31	Roadmap				1							ENCFF390DNP, ENCFF453VLJ	1554248	ENCODE Processing Pipeline	03d6c66418124ee2256961b30f57d11c		https://www.encodeproject.org/files/ENCFF747IZU/@@download/ENCFF747IZU.bed.gz	hg19			released	low spot score			
ENCFF472VBK	bed narrowPeak	peaks	ENCSR156CLC	DNase-seq	UBERON:0000955	brain	tissue	embryonic	female	96 day	Homo sapiens							DNA		see document			False	2013-07-31	Roadmap				1							ENCFF163ZHO, ENCFF829IHA	1479217	ENCODE Processing Pipeline	349421401be9db3efce3cc16558bbd6a		https://www.encodeproject.org/files/ENCFF472VBK/@@download/ENCFF472VBK.bed.gz	hg19			archived	low read depth			
ENCFF875AFU	bed narrowPeak	peaks	ENCSR156CLC	DNase-seq	UBERON:0000955	brain	tissue	embryonic	female	96 day	Homo sapiens							DNA		see document			False	2013-07-31	Roadmap				1							ENCFF883IEH, ENCFF992CZQ	1484599	ENCODE Processing Pipeline	2700a28228a311873b70a9eec2c80300		https://www.encodeproject.org/files/ENCFF875AFU/@@download/ENCFF875AFU.bed.gz	GRCh38			archived	low read depth			
ENCFF396OCF	bed narrowPeak	peaks	ENCSR156CLC	DNase-seq	UBERON:0000955	brain	tissue	embryonic	female	96 day	Homo sapiens							DNA		see document			False	2013-07-31	Roadmap				1							ENCFF107ZXF, ENCFF967OQF	1566332	ENCODE Processing Pipeline	40a2fdbc6247f2a551cfb205d2ebf0ae		https://www.encodeproject.org/files/ENCFF396OCF/@@download/ENCFF396OCF.bed.gz	GRCh38			released	low read depth			
ENCFF219PSV	bed narrowPeak	peaks	ENCSR156CLC	DNase-seq	UBERON:0000955	brain	tissue	embryonic	female	96 day	Homo sapiens							DNA		see document			False	2013-07-31	Roadmap				1							ENCFF390DNP, ENCFF948DOQ	1561850	ENCODE Processing Pipeline	cdaf2f582bd85aacba04a6c7a6bb975c		https://www.encodeproject.org/files/ENCFF219PSV/@@download/ENCFF219PSV.bed.gz	hg19			released	low read depth			
ENCFF682ALU	bed narrowPeak	peaks	ENCSR217YRJ	DNase-seq	UBERON:0001774	muscle of trunk	tissue	embryonic	female	120 day	Homo sapiens							DNA		see document			False	2013-07-31	Roadmap				1							ENCFF163ZHO, ENCFF784TXF	1004284	ENCODE Processing Pipeline	d8f655980fdc4cdfb1289e192107feee		https://www.encodeproject.org/files/ENCFF682ALU/@@download/ENCFF682ALU.bed.gz	hg19			archived	low read depth			
ENCFF979SJD	bed narrowPeak	peaks	ENCSR217YRJ	DNase-seq	UBERON:0001774	muscle of trunk	tissue	embryonic	female	120 day	Homo sapiens							DNA		see document			False	2013-07-31	Roadmap				1							ENCFF442EXF, ENCFF992CZQ	1009179	ENCODE Processing Pipeline	77dcfdb23bc05c3af5ce3bfa7dc4ce0a		https://www.encodeproject.org/files/ENCFF979SJD/@@download/ENCFF979SJD.bed.gz	GRCh38			archived	low read depth			
ENCFF689FDS	bed narrowPeak	peaks	ENCSR217YRJ	DNase-seq	UBERON:0001774	muscle of trunk	tissue	embryonic	female	120 day	Homo sapiens							DNA		see document			False	2013-07-31	Roadmap				1							ENCFF214HKE, ENCFF967OQF	1067405	ENCODE Processing Pipeline	76cc97751b3e06f133ec30d7a4e7d892		https://www.encodeproject.org/files/ENCFF689FDS/@@download/ENCFF689FDS.bed.gz	GRCh38			released	low read depth			
ENCFF963VXI	bed narrowPeak	peaks	ENCSR217YRJ	DNase-seq	UBERON:0001774	muscle of trunk	tissue	embryonic	female	120 day	Homo sapiens							DNA		see document			False	2013-07-31	Roadmap				1							ENCFF110IZT, ENCFF390DNP	1065128	ENCODE Processing Pipeline	15485382e8f0e6516b938fe9446bb248		https://www.encodeproject.org/files/ENCFF963VXI/@@download/ENCFF963VXI.bed.gz	hg19			released	low read depth			
ENCFF960YSU	bed narrowPeak	peaks	ENCSR428XAX	DNase-seq	UBERON:0000992	ovary	tissue	embryonic	female	unknown	Homo sapiens							DNA		see document			False	2013-07-31	Roadmap				1							ENCFF110TRZ, ENCFF163ZHO	624867	ENCODE Processing Pipeline	74bf501e67679354be6c22e6e9ee296a		https://www.encodeproject.org/files/ENCFF960YSU/@@download/ENCFF960YSU.bed.gz	hg19			archived	low spot score, low read depth			
ENCFF916EFR	bed narrowPeak	peaks	ENCSR428XAX	DNase-seq	UBERON:0000992	ovary	tissue	embryonic	female	unknown	Homo sapiens							DNA		see document			False	2013-07-31	Roadmap				1							ENCFF529ADG, ENCFF992CZQ	627958	ENCODE Processing Pipeline	e19179dc8a5c20c387e5b7a143057b27		https://www.encodeproject.org/files/ENCFF916EFR/@@download/ENCFF916EFR.bed.gz	GRCh38			archived	low spot score, low read depth			
ENCFF342TOK	bed narrowPeak	peaks	ENCSR428XAX	DNase-seq	UBERON:0000992	ovary	tissue	embryonic	female	unknown	Homo sapiens							DNA		see document			False	2013-07-31	Roadmap				1							ENCFF151NWN, ENCFF967OQF	661476	ENCODE Processing Pipeline	34c6abf098dfd463509b6404eca3da5d		https://www.encodeproject.org/files/ENCFF342TOK/@@download/ENCFF342TOK.bed.gz	GRCh38			released	low spot score, low read depth			
ENCFF284CPF	bed narrowPeak	peaks	ENCSR428XAX	DNase-seq	UBERON:0000992	ovary	tissue	embryonic	female	unknown	Homo sapiens							DNA		see document			False	2013-07-31	Roadmap				1							ENCFF115XXO, ENCFF390DNP	658921	ENCODE Processing Pipeline	d4221376673b072127185a73bce4f6f9		https://www.encodeproject.org/files/ENCFF284CPF/@@download/ENCFF284CPF.bed.gz	hg19			released	low spot score, low read depth			
ENCFF596UYB	bed narrowPeak	peaks	ENCSR840QVX	DNase-seq	UBERON:0001499	muscle of arm	tissue	embryonic	male	91 day	Homo sapiens							DNA		see document			False	2013-07-31	Roadmap				1							ENCFF097AYL, ENCFF163ZHO	5143505	ENCODE Processing Pipeline	a777c117472546286e3a6c8aabb2ce53		https://www.encodeproject.org/files/ENCFF596UYB/@@download/ENCFF596UYB.bed.gz	hg19			archived				
ENCFF794UBO	bed narrowPeak	peaks	ENCSR840QVX	DNase-seq	UBERON:0001499	muscle of arm	tissue	embryonic	male	91 day	Homo sapiens							DNA		see document			False	2013-07-31	Roadmap				1							ENCFF982FIP, ENCFF992CZQ	5175270	ENCODE Processing Pipeline	1fbec8a95a0fc229a5168ab77cd5e084		https://www.encodeproject.org/files/ENCFF794UBO/@@download/ENCFF794UBO.bed.gz	GRCh38			archived				
ENCFF498BSC	bed narrowPeak	peaks	ENCSR840QVX	DNase-seq	UBERON:0001499	muscle of arm	tissue	embryonic	male	91 day	Homo sapiens							DNA		see document			False	2013-07-31	Roadmap				1							ENCFF137ASQ, ENCFF967OQF	4210397	ENCODE Processing Pipeline	4231433a221d6713247f7c2e52c4fe66		https://www.encodeproject.org/files/ENCFF498BSC/@@download/ENCFF498BSC.bed.gz	GRCh38			archived				
ENCFF633OXT	bed narrowPeak	peaks	ENCSR840QVX	DNase-seq	UBERON:0001499	muscle of arm	tissue	embryonic	male	91 day	Homo sapiens							DNA		see document			False	2013-07-31	Roadmap				1							ENCFF384SBY, ENCFF390DNP	4196381	ENCODE Processing Pipeline	4b88bc9e061708f802584bc6ef1c1965		https://www.encodeproject.org/files/ENCFF633OXT/@@download/ENCFF633OXT.bed.gz	hg19			archived				
ENCFF810WAZ	bed narrowPeak	peaks	ENCSR951XEN	DNase-seq	UBERON:0001499	muscle of arm	tissue	embryonic	male	104 day	Homo sapiens							DNA		see document			False	2013-07-31	Roadmap				1							ENCFF601FOQ, ENCFF992CZQ	726869	ENCODE Processing Pipeline	9ba2a4bb310806892c8ef2a78a73ffe4		https://www.encodeproject.org/files/ENCFF810WAZ/@@download/ENCFF810WAZ.bed.gz	GRCh38			archived	low spot score, low read depth			
ENCFF187FTS	bed narrowPeak	peaks	ENCSR951XEN	DNase-seq	UBERON:0001499	muscle of arm	tissue	embryonic	male	104 day	Homo sapiens							DNA		see document			False	2013-07-31	Roadmap				1							ENCFF163ZHO, ENCFF870ZHE	725239	ENCODE Processing Pipeline	aa13605f3b13898721debaf52cd04a73		https://www.encodeproject.org/files/ENCFF187FTS/@@download/ENCFF187FTS.bed.gz	hg19			archived	low spot score, low read depth			
ENCFF321NTP	bed narrowPeak	peaks	ENCSR951XEN	DNase-seq	UBERON:0001499	muscle of arm	tissue	embryonic	male	104 day	Homo sapiens							DNA		see document			False	2013-07-31	Roadmap				1							ENCFF262FMO, ENCFF967OQF	771589	ENCODE Processing Pipeline	83722698c7a5f7ad3a2b37aa7b4d942e		https://www.encodeproject.org/files/ENCFF321NTP/@@download/ENCFF321NTP.bed.gz	GRCh38			released	low spot score, low read depth			
ENCFF315TWS	bed narrowPeak	peaks	ENCSR951XEN	DNase-seq	UBERON:0001499	muscle of arm	tissue	embryonic	male	104 day	Homo sapiens							DNA		see document			False	2013-07-31	Roadmap				1							ENCFF390DNP, ENCFF559JLL	769213	ENCODE Processing Pipeline	758971bd493f52d90e13e17acb81e623		https://www.encodeproject.org/files/ENCFF315TWS/@@download/ENCFF315TWS.bed.gz	hg19			released	low spot score, low read depth			
ENCFF104VLJ	bed narrowPeak	peaks	ENCSR888UPQ	DNase-seq	UBERON:0002370	thymus	tissue	embryonic	male	108 day	Homo sapiens							DNA		see document			False	2013-07-31	Roadmap				1							ENCFF025BYG, ENCFF992CZQ	512028	ENCODE Processing Pipeline	82bd2f34cab1ad5aa1366c5382635d53		https://www.encodeproject.org/files/ENCFF104VLJ/@@download/ENCFF104VLJ.bed.gz	GRCh38			archived	low spot score, low read depth			
ENCFF145OUR	bed narrowPeak	peaks	ENCSR888UPQ	DNase-seq	UBERON:0002370	thymus	tissue	embryonic	male	108 day	Homo sapiens							DNA		see document			False	2013-07-31	Roadmap				1							ENCFF163ZHO, ENCFF664VBS	508464	ENCODE Processing Pipeline	462fb9df5d9dbfe7ffc768cf07d60dea		https://www.encodeproject.org/files/ENCFF145OUR/@@download/ENCFF145OUR.bed.gz	hg19			archived	low spot score, low read depth			
ENCFF977UYY	bed narrowPeak	peaks	ENCSR888UPQ	DNase-seq	UBERON:0002370	thymus	tissue	embryonic	male	108 day	Homo sapiens							DNA		see document			False	2013-07-31	Roadmap				1							ENCFF576ISP, ENCFF967OQF	526152	ENCODE Processing Pipeline	76a7b924bb8f6db35db26d26f0087856		https://www.encodeproject.org/files/ENCFF977UYY/@@download/ENCFF977UYY.bed.gz	GRCh38			released	low spot score, low read depth			
ENCFF687RNV	bed narrowPeak	peaks	ENCSR888UPQ	DNase-seq	UBERON:0002370	thymus	tissue	embryonic	male	108 day	Homo sapiens							DNA		see document			False	2013-07-31	Roadmap				1							ENCFF390DNP, ENCFF487IUY	523341	ENCODE Processing Pipeline	ee499821c3664bef914c8b0f3acf0c56		https://www.encodeproject.org/files/ENCFF687RNV/@@download/ENCFF687RNV.bed.gz	hg19			released	low spot score, low read depth			
ENCFF890VPG	bed narrowPeak	peaks	ENCSR187PYY	DNase-seq	UBERON:0000955	brain	tissue	embryonic	female	142 day	Homo sapiens							DNA		see document			False	2013-07-31	Roadmap				1							ENCFF163ZHO, ENCFF969ZKH	855911	ENCODE Processing Pipeline	1a91bdaee998147eeb7d04c1ea0cc092		https://www.encodeproject.org/files/ENCFF890VPG/@@download/ENCFF890VPG.bed.gz	hg19			archived	low read depth			
ENCFF800DOC	bed narrowPeak	peaks	ENCSR187PYY	DNase-seq	UBERON:0000955	brain	tissue	embryonic	female	142 day	Homo sapiens							DNA		see document			False	2013-07-31	Roadmap				1							ENCFF823FXF, ENCFF992CZQ	857733	ENCODE Processing Pipeline	aab273643f0bfa626a9a2e3abf343ff5		https://www.encodeproject.org/files/ENCFF800DOC/@@download/ENCFF800DOC.bed.gz	GRCh38			archived	low read depth			
ENCFF225QPG	bed narrowPeak	peaks	ENCSR187PYY	DNase-seq	UBERON:0000955	brain	tissue	embryonic	female	142 day	Homo sapiens							DNA		see document			False	2013-07-31	Roadmap				1							ENCFF258KTF, ENCFF967OQF	897873	ENCODE Processing Pipeline	9dd97e0236e2dd3c1aeb2327d48ba4cd		https://www.encodeproject.org/files/ENCFF225QPG/@@download/ENCFF225QPG.bed.gz	GRCh38			released	low read depth			
ENCFF723PRK	bed narrowPeak	peaks	ENCSR187PYY	DNase-seq	UBERON:0000955	brain	tissue	embryonic	female	142 day	Homo sapiens							DNA		see document			False	2013-07-31	Roadmap				1							ENCFF390DNP, ENCFF846NFV	896427	ENCODE Processing Pipeline	02df03beae58166c84de290b43c1e9e8		https://www.encodeproject.org/files/ENCFF723PRK/@@download/ENCFF723PRK.bed.gz	hg19			released	low read depth			
ENCFF857PAY	bed narrowPeak	peaks	ENCSR059LXL	DNase-seq	UBERON:0001383	muscle of leg	tissue	embryonic	male	96 day	Homo sapiens							DNA		see document			False	2013-07-31	Roadmap				1							ENCFF741XYH, ENCFF992CZQ	759788	ENCODE Processing Pipeline	1a9e070c2728d9b2ec2da0967d3047a7		https://www.encodeproject.org/files/ENCFF857PAY/@@download/ENCFF857PAY.bed.gz	GRCh38			archived	low spot score, low read depth			
ENCFF213XLZ	bed narrowPeak	peaks	ENCSR059LXL	DNase-seq	UBERON:0001383	muscle of leg	tissue	embryonic	male	96 day	Homo sapiens							DNA		see document			False	2013-07-31	Roadmap				1							ENCFF163ZHO, ENCFF235VZN	754897	ENCODE Processing Pipeline	08525cd3962e9bd944313ef2f62f997e		https://www.encodeproject.org/files/ENCFF213XLZ/@@download/ENCFF213XLZ.bed.gz	hg19			archived	low spot score, low read depth			
