File accession	File format	Output type	Experiment accession	Assay	Biosample term id	Biosample term name	Biosample type	Biosample organism	Biosample treatments	Biosample treatments amount	Biosample treatments duration	Biosample genetic modifications methods	Biosample genetic modifications categories	Biosample genetic modifications targets	Biosample genetic modifications gene targets	Biosample genetic modifications site coordinates	Biosample genetic modifications zygosity	Experiment target	Library made from	Library depleted in	Library extraction method	Library lysis method	Library crosslinking method	Library strand specific	Experiment date released	Project	RBNS protein concentration	Library fragmentation method	Library size range	Biological replicate(s)	Technical replicate	Read length	Mapped read length	Run type	Paired end	Paired with	Derived from	Size	Lab	md5sum	dbxrefs	File download URL	Assembly	Genome annotation	Platform	Controlled by	File Status	s3_uri	Audit WARNING	Audit INTERNAL_ACTION	Audit NOT_COMPLIANT	Audit ERROR
ENCFF445NPR	bed narrowPeak	pseudoreplicated IDR thresholded peaks	ENCSR432GAO	ChIP-seq	UBERON:0002046	thyroid gland	tissue	Homo sapiens										POLR2A-human	DNA					False	2017-04-04	ENCODE				1							ENCFF079QGD, ENCFF419RSJ	639802	ENCODE Processing Pipeline	c6ae035d4839a5374de56a2d018aac15		https://www.encodeproject.org/files/ENCFF445NPR/@@download/ENCFF445NPR.bed.gz	GRCh38				released	s3://encode-public/2017/08/22/fb496ea5-cc80-4631-b209-b0edd9bd7b06/ENCFF445NPR.bed.gz	mild to moderate bottlenecking, antibody characterized with exemption			
ENCFF938NIP	bed narrowPeak	peaks and background as input for IDR	ENCSR964BKO	ChIP-seq	UBERON:0008952	upper lobe of left lung	tissue	Homo sapiens										CTCF-human	DNA					False	2016-12-08	ENCODE				1							ENCFF288DHW, ENCFF894GZN	6788148	ENCODE Processing Pipeline	881e4ad73aa8cb3ea20276d0f000d439		https://www.encodeproject.org/files/ENCFF938NIP/@@download/ENCFF938NIP.bed.gz	hg19				released	s3://encode-public/2017/08/11/2f12796d-ead0-44f9-836d-057fe1814b2c/ENCFF938NIP.bed.gz	antibody characterized with exemption			
ENCFF745NPN	bed narrowPeak	pseudoreplicated IDR thresholded peaks	ENCSR964BKO	ChIP-seq	UBERON:0008952	upper lobe of left lung	tissue	Homo sapiens										CTCF-human	DNA					False	2016-12-08	ENCODE				1							ENCFF001TDO, ENCFF938NIP	632658	ENCODE Processing Pipeline	1e585522f7ce87aeaa678e4b75bb8aa3		https://www.encodeproject.org/files/ENCFF745NPN/@@download/ENCFF745NPN.bed.gz	hg19				released	s3://encode-public/2017/08/11/f39b2c25-4e41-42c3-adb1-2b1b2be1051e/ENCFF745NPN.bed.gz	antibody characterized with exemption			
ENCFF846IMW	bed narrowPeak	peaks and background as input for IDR	ENCSR964BKO	ChIP-seq	UBERON:0008952	upper lobe of left lung	tissue	Homo sapiens										CTCF-human	DNA					False	2016-12-08	ENCODE				1							ENCFF219XWI, ENCFF957DAV	6823040	ENCODE Processing Pipeline	b4cf7701a13ea21fd6cc0b91d6d8f4d5		https://www.encodeproject.org/files/ENCFF846IMW/@@download/ENCFF846IMW.bed.gz	GRCh38				released	s3://encode-public/2017/08/11/6b0d6c2a-b445-4422-a9e8-ad7f2d801bc6/ENCFF846IMW.bed.gz	antibody characterized with exemption			
ENCFF869YGK	bed narrowPeak	pseudoreplicated IDR thresholded peaks	ENCSR964BKO	ChIP-seq	UBERON:0008952	upper lobe of left lung	tissue	Homo sapiens										CTCF-human	DNA					False	2016-12-08	ENCODE				1							ENCFF419RSJ, ENCFF846IMW	635377	ENCODE Processing Pipeline	507d11142275c2f66db371b8d56907c5		https://www.encodeproject.org/files/ENCFF869YGK/@@download/ENCFF869YGK.bed.gz	GRCh38				released	s3://encode-public/2017/08/11/d97ed30d-4826-4afc-9079-18ebdcac0fd9/ENCFF869YGK.bed.gz	antibody characterized with exemption			
ENCFF302MVG	bed narrowPeak	peaks and background as input for IDR	ENCSR594NSU	ChIP-seq	UBERON:0011907	gastrocnemius medialis	tissue	Homo sapiens										CTCF-human	DNA					False	2019-09-11	ENCODE				1							ENCFF190HOH, ENCFF634UHG	6076280	ENCODE Processing Pipeline	39a3179f54e1067b2c5d6e43a22e0dfc		https://www.encodeproject.org/files/ENCFF302MVG/@@download/ENCFF302MVG.bed.gz	GRCh38				released	s3://encode-private/2019/09/03/73aa2ef5-92f4-4f5e-bf5c-62b8f7a36676/ENCFF302MVG.bed.gz	antibody characterized with exemption	incorrect file bucket, experiment not submitted to GEO		
ENCFF007ITX	bed narrowPeak	peaks and background as input for IDR	ENCSR594NSU	ChIP-seq	UBERON:0011907	gastrocnemius medialis	tissue	Homo sapiens										CTCF-human	DNA					False	2019-09-11	ENCODE				1							ENCFF197XEY, ENCFF887JWP	6076579	ENCODE Processing Pipeline	1b8432ac4d6e2d4a201abca32278ee19		https://www.encodeproject.org/files/ENCFF007ITX/@@download/ENCFF007ITX.bed.gz	hg19				released	s3://encode-private/2019/09/03/c5255eb4-6283-426e-950b-ed6e37f8273f/ENCFF007ITX.bed.gz	antibody characterized with exemption	incorrect file bucket, experiment not submitted to GEO		
ENCFF542QZT	bed narrowPeak	pseudoreplicated IDR thresholded peaks	ENCSR594NSU	ChIP-seq	UBERON:0011907	gastrocnemius medialis	tissue	Homo sapiens										CTCF-human	DNA					False	2019-09-11	ENCODE				1							ENCFF302MVG, ENCFF419RSJ	549691	ENCODE Processing Pipeline	de8193f192a6a8b3b86b5fd4821c88c4		https://www.encodeproject.org/files/ENCFF542QZT/@@download/ENCFF542QZT.bed.gz	GRCh38				released	s3://encode-private/2019/09/07/90158d62-e9b3-4d2c-86c5-1c510e346cc0/ENCFF542QZT.bed.gz	antibody characterized with exemption	incorrect file bucket, experiment not submitted to GEO		
ENCFF588XCW	bed narrowPeak	pseudoreplicated IDR thresholded peaks	ENCSR594NSU	ChIP-seq	UBERON:0011907	gastrocnemius medialis	tissue	Homo sapiens										CTCF-human	DNA					False	2019-09-11	ENCODE				1							ENCFF001TDO, ENCFF007ITX	551247	ENCODE Processing Pipeline	2d89da52963ffba967366d80fd922564		https://www.encodeproject.org/files/ENCFF588XCW/@@download/ENCFF588XCW.bed.gz	hg19				released	s3://encode-public/2019/09/07/20d694a7-3558-4929-bf7f-a476e93333a8/ENCFF588XCW.bed.gz	antibody characterized with exemption	experiment not submitted to GEO		
ENCFF299CAD	bed narrowPeak	peaks and background as input for IDR	ENCSR033NHF	ChIP-seq	UBERON:0008952	upper lobe of left lung	tissue	Homo sapiens										POLR2A-human	DNA					False	2017-04-04	ENCODE				1							ENCFF719ANC, ENCFF846EWR	7029538	ENCODE Processing Pipeline	11d2e66b4052538a0d4ca40dc2a967ba		https://www.encodeproject.org/files/ENCFF299CAD/@@download/ENCFF299CAD.bed.gz	hg19				released	s3://encode-public/2017/08/11/2e68695e-93b9-4af6-a2ee-d851ec660194/ENCFF299CAD.bed.gz	mild to moderate bottlenecking, antibody characterized with exemption			
ENCFF023MUY	bed narrowPeak	pseudoreplicated IDR thresholded peaks	ENCSR033NHF	ChIP-seq	UBERON:0008952	upper lobe of left lung	tissue	Homo sapiens										POLR2A-human	DNA					False	2017-04-04	ENCODE				1							ENCFF001TDO, ENCFF299CAD	632079	ENCODE Processing Pipeline	29dfbc1ed8be037449cb58245e7837a2		https://www.encodeproject.org/files/ENCFF023MUY/@@download/ENCFF023MUY.bed.gz	hg19				released	s3://encode-public/2017/08/11/d033a40c-d095-43f2-a3cf-a7c7d4435530/ENCFF023MUY.bed.gz	mild to moderate bottlenecking, antibody characterized with exemption			
ENCFF270VBT	bed narrowPeak	peaks and background as input for IDR	ENCSR033NHF	ChIP-seq	UBERON:0008952	upper lobe of left lung	tissue	Homo sapiens										POLR2A-human	DNA					False	2017-04-04	ENCODE				1							ENCFF840IWN, ENCFF964IJV	7073730	ENCODE Processing Pipeline	67972e3a94847bcdb93ed27167260048		https://www.encodeproject.org/files/ENCFF270VBT/@@download/ENCFF270VBT.bed.gz	GRCh38				released	s3://encode-public/2017/08/11/d8d56133-0c22-448b-a6cf-a407114fe381/ENCFF270VBT.bed.gz	mild to moderate bottlenecking, antibody characterized with exemption			
ENCFF468AEV	bed narrowPeak	pseudoreplicated IDR thresholded peaks	ENCSR033NHF	ChIP-seq	UBERON:0008952	upper lobe of left lung	tissue	Homo sapiens										POLR2A-human	DNA					False	2017-04-04	ENCODE				1							ENCFF270VBT, ENCFF419RSJ	642010	ENCODE Processing Pipeline	d42b2084eb5b08f97b3a73440b5a1a03		https://www.encodeproject.org/files/ENCFF468AEV/@@download/ENCFF468AEV.bed.gz	GRCh38				released	s3://encode-public/2017/08/11/a38d6750-515a-4635-8a37-a612171e1986/ENCFF468AEV.bed.gz	mild to moderate bottlenecking, antibody characterized with exemption			
ENCFF935FCJ	bed narrowPeak	peaks and background as input for IDR	ENCSR331OGX	ChIP-seq	UBERON:0002046	thyroid gland	tissue	Homo sapiens										CTCF-human	DNA					False	2019-09-11	ENCODE				1							ENCFF045EGT, ENCFF111TOF	1910126	ENCODE Processing Pipeline	8e5810c8765ff855fd6d2f2b4ea53609		https://www.encodeproject.org/files/ENCFF935FCJ/@@download/ENCFF935FCJ.bed.gz	GRCh38				released	s3://encode-public/2019/09/07/aa853730-c191-4908-a494-95576f98d9cc/ENCFF935FCJ.bed.gz	antibody characterized with exemption	experiment not submitted to GEO, NTR biosample		
ENCFF990AVH	bed narrowPeak	pseudoreplicated IDR thresholded peaks	ENCSR331OGX	ChIP-seq	UBERON:0002046	thyroid gland	tissue	Homo sapiens										CTCF-human	DNA					False	2019-09-11	ENCODE				1							ENCFF001TDO, ENCFF443CQH	274035	ENCODE Processing Pipeline	e9494cee523ebf3ee44fb85b6fe43b92		https://www.encodeproject.org/files/ENCFF990AVH/@@download/ENCFF990AVH.bed.gz	hg19				released	s3://encode-private/2019/09/07/04d8c94a-a2c5-44ce-b91e-ab48ab5ced19/ENCFF990AVH.bed.gz	antibody characterized with exemption	incorrect file bucket, experiment not submitted to GEO, NTR biosample		
ENCFF646XTO	bed narrowPeak	pseudoreplicated IDR thresholded peaks	ENCSR331OGX	ChIP-seq	UBERON:0002046	thyroid gland	tissue	Homo sapiens										CTCF-human	DNA					False	2019-09-11	ENCODE				1							ENCFF419RSJ, ENCFF935FCJ	274962	ENCODE Processing Pipeline	69f67fa895be7bd4ed9ed8cf31661e39		https://www.encodeproject.org/files/ENCFF646XTO/@@download/ENCFF646XTO.bed.gz	GRCh38				released	s3://encode-private/2019/09/07/bc58078c-52a9-4fcb-b6cf-cf5e030b6a73/ENCFF646XTO.bed.gz	antibody characterized with exemption	incorrect file bucket, experiment not submitted to GEO, NTR biosample		
ENCFF443CQH	bed narrowPeak	peaks and background as input for IDR	ENCSR331OGX	ChIP-seq	UBERON:0002046	thyroid gland	tissue	Homo sapiens										CTCF-human	DNA					False	2019-09-11	ENCODE				1							ENCFF108SOQ, ENCFF882RLN	1897838	ENCODE Processing Pipeline	19c0ab6973085c1d62406429a067d6c1		https://www.encodeproject.org/files/ENCFF443CQH/@@download/ENCFF443CQH.bed.gz	hg19				released	s3://encode-private/2019/09/07/7b7aaf51-5ef9-47f9-a44f-71462888aebd/ENCFF443CQH.bed.gz	antibody characterized with exemption	incorrect file bucket, experiment not submitted to GEO, NTR biosample		
ENCFF256VHD	bed narrowPeak	peaks and background as input for IDR	ENCSR960MDF	ChIP-seq	UBERON:0001496	ascending aorta	tissue	Homo sapiens										CTCF-human	DNA					False	2016-12-13	ENCODE				1							ENCFF089ZLE, ENCFF840LTU	6076917	ENCODE Processing Pipeline	4864a2dbaf20706a0f16e60bfebca823		https://www.encodeproject.org/files/ENCFF256VHD/@@download/ENCFF256VHD.bed.gz	hg19				released	s3://encode-public/2017/08/11/0ae568e8-f0b3-41e4-851b-6bc6159c8e15/ENCFF256VHD.bed.gz	mild to moderate bottlenecking, moderate library complexity, antibody characterized with exemption			
ENCFF147RBN	bed narrowPeak	pseudoreplicated IDR thresholded peaks	ENCSR960MDF	ChIP-seq	UBERON:0001496	ascending aorta	tissue	Homo sapiens										CTCF-human	DNA					False	2016-12-13	ENCODE				1							ENCFF001TDO, ENCFF256VHD	404105	ENCODE Processing Pipeline	25e246f967fa8ecbef00677d441d8c1e		https://www.encodeproject.org/files/ENCFF147RBN/@@download/ENCFF147RBN.bed.gz	hg19				released	s3://encode-public/2017/08/11/d14e745d-d2b1-4157-a8df-5b88cf00f0d3/ENCFF147RBN.bed.gz	mild to moderate bottlenecking, moderate library complexity, antibody characterized with exemption			
ENCFF135IYN	bed narrowPeak	peaks and background as input for IDR	ENCSR960MDF	ChIP-seq	UBERON:0001496	ascending aorta	tissue	Homo sapiens										CTCF-human	DNA					False	2016-12-13	ENCODE				1							ENCFF023NJF, ENCFF353ZVY	6080530	ENCODE Processing Pipeline	6b399df16d8c6895fbd7d4d9fdcb9a77		https://www.encodeproject.org/files/ENCFF135IYN/@@download/ENCFF135IYN.bed.gz	GRCh38				released	s3://encode-public/2017/08/11/9aa51e8a-08e1-4c07-899e-6953a800dc17/ENCFF135IYN.bed.gz	mild to moderate bottlenecking, moderate library complexity, antibody characterized with exemption			
ENCFF374MIO	bed narrowPeak	pseudoreplicated IDR thresholded peaks	ENCSR960MDF	ChIP-seq	UBERON:0001496	ascending aorta	tissue	Homo sapiens										CTCF-human	DNA					False	2016-12-13	ENCODE				1							ENCFF135IYN, ENCFF419RSJ	409511	ENCODE Processing Pipeline	9665a8b4c127a52b70bf20fdff679b2a		https://www.encodeproject.org/files/ENCFF374MIO/@@download/ENCFF374MIO.bed.gz	GRCh38				released	s3://encode-public/2017/08/11/426ddbf9-45ff-4521-b15d-e22542643029/ENCFF374MIO.bed.gz	mild to moderate bottlenecking, moderate library complexity, antibody characterized with exemption			
ENCFF476MXK	bed narrowPeak	pseudoreplicated IDR thresholded peaks	ENCSR877OYD	ChIP-seq	UBERON:0006920	esophagus squamous epithelium	tissue	Homo sapiens										POLR2A-human	DNA					False	2017-01-30	ENCODE				1							ENCFF001TDO, ENCFF958QPG	147821	ENCODE Processing Pipeline	0cbb8ccac2e5b12251cb98fe7b0d9fd7		https://www.encodeproject.org/files/ENCFF476MXK/@@download/ENCFF476MXK.bed.gz	hg19				released	s3://encode-public/2017/08/11/9a008cc9-1c68-4363-81b8-9ae3ab13340a/ENCFF476MXK.bed.gz	mild to moderate bottlenecking, moderate library complexity, antibody characterized with exemption			
ENCFF958QPG	bed narrowPeak	peaks and background as input for IDR	ENCSR877OYD	ChIP-seq	UBERON:0006920	esophagus squamous epithelium	tissue	Homo sapiens										POLR2A-human	DNA					False	2017-01-30	ENCODE				1							ENCFF240WVD, ENCFF654TGQ	5567878	ENCODE Processing Pipeline	9770dc4c666f74cc83a05b3f0cfdc872		https://www.encodeproject.org/files/ENCFF958QPG/@@download/ENCFF958QPG.bed.gz	hg19				released	s3://encode-public/2017/08/11/1de3e86d-fd12-4393-a288-c96ece48fcc7/ENCFF958QPG.bed.gz	mild to moderate bottlenecking, moderate library complexity, antibody characterized with exemption			
ENCFF728SVI	bed narrowPeak	peaks and background as input for IDR	ENCSR877OYD	ChIP-seq	UBERON:0006920	esophagus squamous epithelium	tissue	Homo sapiens										POLR2A-human	DNA					False	2017-01-30	ENCODE				1							ENCFF220MDN, ENCFF572VZL	5562565	ENCODE Processing Pipeline	b9689ac187391a12663fd7a4263fb7bd		https://www.encodeproject.org/files/ENCFF728SVI/@@download/ENCFF728SVI.bed.gz	GRCh38				released	s3://encode-public/2017/08/11/6997b13b-297f-4d1c-81f9-ae25860f4e60/ENCFF728SVI.bed.gz	mild to moderate bottlenecking, moderate library complexity, antibody characterized with exemption			
ENCFF542QLV	bed narrowPeak	pseudoreplicated IDR thresholded peaks	ENCSR877OYD	ChIP-seq	UBERON:0006920	esophagus squamous epithelium	tissue	Homo sapiens										POLR2A-human	DNA					False	2017-01-30	ENCODE				1							ENCFF419RSJ, ENCFF728SVI	148069	ENCODE Processing Pipeline	652e31d65fd8a33ffed8d0c232ede2af		https://www.encodeproject.org/files/ENCFF542QLV/@@download/ENCFF542QLV.bed.gz	GRCh38				released	s3://encode-public/2017/08/11/3a397e3e-c0cf-4fe9-b0e9-abfcd114a4b1/ENCFF542QLV.bed.gz	mild to moderate bottlenecking, moderate library complexity, antibody characterized with exemption			
ENCFF425DIK	bed narrowPeak	peaks and background as input for IDR	ENCSR071XWO	ChIP-seq	UBERON:0011907	gastrocnemius medialis	tissue	Homo sapiens										CTCF-human	DNA					False	2016-12-13	ENCODE				1							ENCFF675VOA, ENCFF722MYF	6648174	ENCODE Processing Pipeline	13f679f989bd340e4fbbe544ed089031		https://www.encodeproject.org/files/ENCFF425DIK/@@download/ENCFF425DIK.bed.gz	hg19				released	s3://encode-public/2017/08/11/1b2ad90d-c156-4f3b-8b22-a5e148fd6c6c/ENCFF425DIK.bed.gz	mild to moderate bottlenecking, moderate library complexity, antibody characterized with exemption			
ENCFF396NYG	bed narrowPeak	pseudoreplicated IDR thresholded peaks	ENCSR071XWO	ChIP-seq	UBERON:0011907	gastrocnemius medialis	tissue	Homo sapiens										CTCF-human	DNA					False	2016-12-13	ENCODE				1							ENCFF001TDO, ENCFF425DIK	484535	ENCODE Processing Pipeline	1d7da83ec4b89e39d9a1ca3f3d11282b		https://www.encodeproject.org/files/ENCFF396NYG/@@download/ENCFF396NYG.bed.gz	hg19				released	s3://encode-public/2017/08/11/3e9818d9-07ca-488b-998b-f266b867f416/ENCFF396NYG.bed.gz	mild to moderate bottlenecking, moderate library complexity, antibody characterized with exemption			
ENCFF932QYK	bed narrowPeak	peaks and background as input for IDR	ENCSR071XWO	ChIP-seq	UBERON:0011907	gastrocnemius medialis	tissue	Homo sapiens										CTCF-human	DNA					False	2016-12-13	ENCODE				1							ENCFF343QUJ, ENCFF543PTH	6613943	ENCODE Processing Pipeline	7b6928f5044c0f7940ffaad60c87e700		https://www.encodeproject.org/files/ENCFF932QYK/@@download/ENCFF932QYK.bed.gz	GRCh38				released	s3://encode-public/2017/08/11/b3ebf860-f34e-4b55-9000-68a076afdbf5/ENCFF932QYK.bed.gz	mild to moderate bottlenecking, moderate library complexity, antibody characterized with exemption			
ENCFF016OGE	bed narrowPeak	pseudoreplicated IDR thresholded peaks	ENCSR071XWO	ChIP-seq	UBERON:0011907	gastrocnemius medialis	tissue	Homo sapiens										CTCF-human	DNA					False	2016-12-13	ENCODE				1							ENCFF419RSJ, ENCFF932QYK	476664	ENCODE Processing Pipeline	ab5b042dff3a2328e8ad650e21069f37		https://www.encodeproject.org/files/ENCFF016OGE/@@download/ENCFF016OGE.bed.gz	GRCh38				released	s3://encode-public/2017/08/11/6ec2a8e3-9bfe-4e2b-8d76-f784ddf22104/ENCFF016OGE.bed.gz	mild to moderate bottlenecking, moderate library complexity, antibody characterized with exemption			
ENCFF806NLH	bed narrowPeak	peaks and background as input for IDR	ENCSR775VUA	ChIP-seq	UBERON:0000945	stomach	tissue	Homo sapiens										POLR2A-human	DNA					False	2016-07-06	ENCODE				1							ENCFF040UMF, ENCFF872MDZ	5510644	ENCODE Processing Pipeline	ca4fb3f490994d5bb429aa644fa5910b		https://www.encodeproject.org/files/ENCFF806NLH/@@download/ENCFF806NLH.bed.gz	hg19				released	s3://encode-public/2017/08/11/dd62332e-97a1-4591-8e02-2abb7cb9e1cb/ENCFF806NLH.bed.gz	antibody characterized with exemption			
ENCFF874HRJ	bed narrowPeak	pseudoreplicated IDR thresholded peaks	ENCSR775VUA	ChIP-seq	UBERON:0000945	stomach	tissue	Homo sapiens										POLR2A-human	DNA					False	2016-07-06	ENCODE				1							ENCFF001TDO, ENCFF806NLH	2065	ENCODE Processing Pipeline	fdf7d82470617bf151c2d4bd4ca1dff5		https://www.encodeproject.org/files/ENCFF874HRJ/@@download/ENCFF874HRJ.bed.gz	hg19				released	s3://encode-public/2017/08/11/6596491e-ba05-4958-8efa-4c471a05c48a/ENCFF874HRJ.bed.gz	antibody characterized with exemption			
ENCFF880FUR	bed narrowPeak	pseudoreplicated IDR thresholded peaks	ENCSR775VUA	ChIP-seq	UBERON:0000945	stomach	tissue	Homo sapiens										POLR2A-human	DNA					False	2016-07-06	ENCODE				1							ENCFF075FKU, ENCFF419RSJ	2841	ENCODE Processing Pipeline	e444e893711f84acd70a53d04d9102b5		https://www.encodeproject.org/files/ENCFF880FUR/@@download/ENCFF880FUR.bed.gz	GRCh38				released	s3://encode-public/2017/08/11/195586fa-fa84-48db-818a-8b6bc2984c64/ENCFF880FUR.bed.gz	antibody characterized with exemption			
ENCFF075FKU	bed narrowPeak	peaks and background as input for IDR	ENCSR775VUA	ChIP-seq	UBERON:0000945	stomach	tissue	Homo sapiens										POLR2A-human	DNA					False	2016-07-06	ENCODE				1							ENCFF607RXM, ENCFF895LEP	5523355	ENCODE Processing Pipeline	99a9d342c4dc77578f50f9e257b502ec		https://www.encodeproject.org/files/ENCFF075FKU/@@download/ENCFF075FKU.bed.gz	GRCh38				released	s3://encode-public/2017/08/11/f85244b5-5f8b-4e37-8d20-1eaeb562c19c/ENCFF075FKU.bed.gz	antibody characterized with exemption			
ENCFF466FUW	bed narrowPeak	peaks and background as input for IDR	ENCSR485VQV	ChIP-seq	UBERON:0036149	suprapubic skin	tissue	Homo sapiens										CTCF-human	DNA					False	2019-09-11	ENCODE				1							ENCFF184DVL, ENCFF723XGZ	5735506	ENCODE Processing Pipeline	e0219e0e7fc0bbcb8b521ba16848c507		https://www.encodeproject.org/files/ENCFF466FUW/@@download/ENCFF466FUW.bed.gz	hg19				released	s3://encode-private/2019/09/03/59ae4fe0-dd3f-4ea6-a134-3cf24ec7e227/ENCFF466FUW.bed.gz	antibody characterized with exemption	incorrect file bucket, experiment not submitted to GEO		
ENCFF839UGI	bed narrowPeak	peaks and background as input for IDR	ENCSR485VQV	ChIP-seq	UBERON:0036149	suprapubic skin	tissue	Homo sapiens										CTCF-human	DNA					False	2019-09-11	ENCODE				1							ENCFF195YOT, ENCFF431JFI	5722255	ENCODE Processing Pipeline	789a21379dfb1815043f5c292107dc4e		https://www.encodeproject.org/files/ENCFF839UGI/@@download/ENCFF839UGI.bed.gz	GRCh38				released	s3://encode-private/2019/09/03/cae76861-c5a7-40c4-a24f-e74a37d0ef82/ENCFF839UGI.bed.gz	antibody characterized with exemption	incorrect file bucket, experiment not submitted to GEO		
ENCFF129ZVT	bed narrowPeak	pseudoreplicated IDR thresholded peaks	ENCSR485VQV	ChIP-seq	UBERON:0036149	suprapubic skin	tissue	Homo sapiens										CTCF-human	DNA					False	2019-09-11	ENCODE				1							ENCFF001TDO, ENCFF466FUW	513160	ENCODE Processing Pipeline	2a903bd0ad6298b98e4d6e9a1aa5d193		https://www.encodeproject.org/files/ENCFF129ZVT/@@download/ENCFF129ZVT.bed.gz	hg19				released	s3://encode-private/2019/09/07/c6895d05-8389-41cf-a01c-e4f8db4e6881/ENCFF129ZVT.bed.gz	antibody characterized with exemption	incorrect file bucket, experiment not submitted to GEO		
